Department,Subject,Course,Section,professor_id,A,B,C,D,F,W,Total,Semester,Year
English,ENGL,ENGL   21A,1991,524,0,11,7,0,1,5,24,Spring,2014
English,ENGL,ENGL   21A,1992,420,1,4,4,4,2,4,19,Spring,2014
English,ENGL,ENGL   21A,1993,529,7,4,3,3,0,8,25,Spring,2014
English,ENGL,ENGL   21A,1994,526,5,4,3,0,10,3,25,Spring,2014
English,ENGL,ENGL   21A,1995,525,3,3,4,1,0,13,24,Spring,2014
English,ENGL,ENGL   21A,1996,491,11,2,1,4,1,1,20,Spring,2014
English,ENGL,ENGL   21A,1997,429,1,6,4,1,7,3,22,Spring,2014
English,ENGL,ENGL   21A,1998,528,3,12,2,1,2,6,26,Spring,2014
English,ENGL,ENGL   21A,1999,524,2,8,9,0,1,2,22,Spring,2014
English,ENGL,ENGL   21A,2000,484,5,2,10,0,2,12,31,Spring,2014
English,ENGL,ENGL   21A,2001,438,1,4,8,3,6,12,34,Spring,2014
English,ENGL,ENGL   21A,2002,530,0,12,7,0,1,5,25,Spring,2014
English,ENGL,ENGL   21A,2003,490,0,2,3,16,0,13,34,Spring,2014
English,ENGL,ENGL   21A,2005,529,8,5,2,2,1,5,23,Spring,2014
English,ENGL,ENGL   21A,2006,531,2,9,7,0,0,7,25,Spring,2014
English,ENGL,ENGL   21A,2007,532,4,6,1,1,7,3,22,Spring,2014
English,ENGL,ENGL   21A,2008,450,1,2,4,0,6,11,24,Spring,2014
English,ENGL,ENGL   21A,2009,526,12,4,2,0,2,2,22,Spring,2014
English,ENGL,ENGL   21A,2010,529,10,3,2,1,3,6,25,Spring,2014
English,ENGL,ENGL   21A,2011,517,2,4,7,0,1,10,24,Spring,2014
English,ENGL,ENGL   21A,2012,533,3,2,1,0,3,13,22,Spring,2014
English,ENGL,ENGL   21A,2013,473,2,7,6,1,6,2,24,Spring,2014
English,ENGL,ENGL   21A,2014,490,0,4,5,2,0,19,30,Spring,2014
English,ENGL,ENGL   21A,2016,508,6,1,5,1,0,5,18,Spring,2014
English,ENGL,ENGL   21A,2017,492,6,5,2,3,0,6,22,Spring,2014
English,ENGL,ENGL   21A,4166,534,5,4,1,0,3,7,20,Spring,2014
English,ENGL,ENGL   21A,4167,492,8,5,6,2,0,3,24,Spring,2014
English,ENGL,ENGL   21A,4168,535,8,6,1,0,2,8,25,Spring,2014
English,ENGL,ENGL   21A,4169,508,0,5,3,0,1,10,19,Spring,2014
English,ENGL,ENGL   21B,2018,536,1,5,6,4,4,4,24,Spring,2014
English,ENGL,ENGL   21B,2019,537,3,4,7,1,4,8,27,Spring,2014
English,ENGL,ENGL   21B,2020,435,2,7,7,2,3,6,27,Spring,2014
English,ENGL,ENGL   21B,2021,538,1,6,7,2,6,3,25,Spring,2014
English,ENGL,ENGL   21B,2022,491,10,10,2,2,0,2,26,Spring,2014
English,ENGL,ENGL   21B,2023,539,2,5,3,8,0,8,26,Spring,2014
English,ENGL,ENGL   21B,2024,420,5,4,6,1,1,2,19,Spring,2014
English,ENGL,ENGL   21B,2025,540,1,7,2,5,4,6,25,Spring,2014
English,ENGL,ENGL   21B,2026,450,0,9,7,3,7,1,27,Spring,2014
English,ENGL,ENGL   21B,2027,536,1,7,10,3,1,3,25,Spring,2014
English,ENGL,ENGL   21B,2028,541,1,12,7,3,1,1,25,Spring,2014
English,ENGL,ENGL   21B,2029,488,8,12,3,0,0,3,26,Spring,2014
English,ENGL,ENGL   21B,2030,538,2,14,6,0,2,1,25,Spring,2014
English,ENGL,ENGL   21B,2031,488,3,10,3,1,1,6,24,Spring,2014
English,ENGL,ENGL   21B,2032,542,1,3,6,11,0,5,26,Spring,2014
English,ENGL,ENGL   21B,2033,515,1,12,10,0,4,3,30,Spring,2014
English,ENGL,ENGL   21B,2034,525,3,3,2,4,2,10,24,Spring,2014
English,ENGL,ENGL   21B,2035,435,5,11,7,1,3,3,30,Spring,2014
English,ENGL,ENGL   21B,2036,532,4,7,0,7,8,6,32,Spring,2014
English,ENGL,ENGL   21B,2037,536,0,8,13,0,3,1,25,Spring,2014
English,ENGL,ENGL   21B,2038,156,4,7,9,2,0,3,25,Spring,2014
English,ENGL,ENGL   21B,2039,442,4,10,4,1,2,4,25,Spring,2014
English,ENGL,ENGL   21B,2040,460,7,10,12,6,0,1,36,Spring,2014
English,ENGL,ENGL   21B,2041,542,2,3,9,6,2,4,26,Spring,2014
English,ENGL,ENGL   21B,2042,541,2,7,8,2,5,2,26,Spring,2014
English,ENGL,ENGL   21B,2043,493,0,13,9,1,1,2,26,Spring,2014
English,ENGL,ENGL   21B,2044,471,0,7,6,5,2,4,24,Spring,2014
English,ENGL,ENGL   21B,2045,156,3,5,8,4,2,6,28,Spring,2014
English,ENGL,ENGL   21B,2046,460,5,9,8,6,0,3,31,Spring,2014
English,ENGL,ENGL   21B,2047,542,1,6,17,5,2,5,36,Spring,2014
English,ENGL,ENGL   21B,2048,498,7,12,3,0,0,2,24,Spring,2014
English,ENGL,ENGL   21B,2049,543,2,6,6,2,4,5,25,Spring,2014
English,ENGL,ENGL   21B,2050,540,2,6,2,2,5,8,25,Spring,2014
English,ENGL,ENGL   21B,2051,443,0,1,5,2,2,19,29,Spring,2014
English,ENGL,ENGL   21B,3317,537,2,4,8,2,2,9,27,Spring,2014
English,ENGL,ENGL   21B,3320,533,1,8,6,1,2,7,25,Spring,2014
English,ENGL,ENGL   21B,3339,445,1,9,4,1,3,9,27,Spring,2014
English,ENGL,ENGL   21B,4171,543,3,8,4,1,6,2,24,Spring,2014
English,ENGL,ENGL   21B,4172,540,1,1,5,4,2,6,19,Spring,2014
English,ENGL,ENGL   21B,4173,465,5,8,4,0,0,7,24,Spring,2014
English,ENGL,ENGL   21B,4174,544,6,5,4,0,0,9,24,Spring,2014
English,ENGL,ENGL   22,2052,545,9,3,0,0,6,3,21,Spring,2014
English,ENGL,ENGL   23,2053,539,5,5,2,1,3,7,23,Spring,2014
English,ENGL,ENGL   23,2055,531,6,6,3,0,0,5,20,Spring,2014
English,ENGL,ENGL   30A,2057,436,13,2,4,0,1,6,26,Spring,2014
English,ENGL,ENGL   30A,2058,495,9,5,9,0,0,3,26,Spring,2014
English,ENGL,ENGL   30A,2059,506,7,7,2,0,0,7,23,Spring,2014
English,ENGL,ENGL   30A,4175,455,0,24,0,0,0,11,35,Spring,2014
English,ENGL,ENGL   30A,4176,436,13,2,0,0,1,0,16,Spring,2014
English,ENGL,ENGL   30B,2060,436,13,1,0,0,0,1,15,Spring,2014
English,ENGL,ENGL   30B,2061,495,1,0,1,0,0,2,4,Spring,2014
English,ENGL,ENGL   30B,2062,506,2,1,0,0,0,0,3,Spring,2014
English,ENGL,ENGL   30B,4177,436,8,0,0,0,0,0,8,Spring,2014
English,ENGL,ENGL   30B,4178,455,0,16,0,0,0,3,19,Spring,2014
English,ENGL,ENGL   34,4179,460,8,7,0,1,0,4,20,Spring,2014
English,ENGL,ENGL   39,3258,546,13,4,1,1,0,5,24,Spring,2014
English,ENGL,ENGL   40,2063,443,1,3,3,2,1,7,17,Spring,2014
English,ENGL,ENGL   48,2064,547,3,6,1,1,3,8,22,Spring,2014
English,ENGL,ENGL   50,4180,548,4,3,4,0,3,11,25,Spring,2014
English,ENGL,ENGL   51,4181,461,1,0,0,0,0,1,2,Spring,2014
English,ENGL,ENGL   52,4182,467,10,0,1,0,2,2,15,Spring,2014
English,ENGL,ENGL   57,4183,436,12,0,0,0,1,6,19,Spring,2014
English,ENGL,ENGL   80,2065,549,0,0,0,0,0,1,1,Spring,2014
English,ENGL,ENGL   84R,2067,531,0,0,0,0,0,3,3,Spring,2014
English,ENGL,ENGL   84W,2069,537,0,0,0,0,0,8,8,Spring,2014
English,ENGL,ENGL   85,2071,528,0,0,0,0,0,0,0,Spring,2014
English,ENGL,ENGL   85,2072,550,0,0,0,0,0,12,12,Spring,2014
English,ENGL,ENGL   85,2073,523,0,0,0,0,0,7,7,Spring,2014
English,ENGL,ENGL   85,2074,530,0,0,0,0,0,4,4,Spring,2014
English,ENGL,ENGL   85,2075,520,0,0,0,0,0,5,5,Spring,2014
English,ENGL,ENGL   85,2076,520,0,0,0,0,0,6,6,Spring,2014
English,ENGL,ENGL   85,2077,550,0,0,0,0,0,5,5,Spring,2014
English,ENGL,ENGL   85,2078,551,0,0,0,0,0,10,10,Spring,2014
English,ENGL,ENGL   85,2079,552,0,0,0,0,0,3,3,Spring,2014
English,ENGL,ENGL   85,2080,553,0,0,0,0,0,9,9,Spring,2014
English,ENGL,ENGL   85,2081,554,0,0,0,0,0,9,9,Spring,2014
English,ENGL,ENGL   85,2082,514,0,0,0,0,0,2,2,Spring,2014
English,ENGL,ENGL   85,2083,527,0,0,0,0,0,9,9,Spring,2014
English,ENGL,ENGL   85,2084,523,0,0,0,0,0,9,9,Spring,2014
English,ENGL,ENGL   85,2085,551,0,0,0,0,0,10,10,Spring,2014
English,ENGL,ENGL   85,2086,551,0,0,0,0,0,3,3,Spring,2014
English,ENGL,ENGL   85,2087,550,0,0,0,0,0,8,8,Spring,2014
